Temperature(°C),Voltage(V),Current(A),Vibration(g),Pressure(kPa),Humidity(%),Usage Hours(h),Failure,Cause of Failure,Condition,Time-to-Failure(days),Recommended Solution
46.16653590886384,213.20704146258674,7.029893304093052,0.43074259344838006,109.95213217676293,44.789625315715284,9505,1,Voltage Surge,Critical,10,Stabilize power supply
46.15151297860944,231.28781624237646,9.806568269903101,1.2970054581371087,103.56336958800013,55.248524758973886,8276,1,Overheating,Critical,28,Check cooling system
49.50244091291133,224.8059792423151,4.957646057708447,1.0608965593738262,129.89871663428988,41.740343567665526,8466,0,None,Normal,46,Routine maintenance
58.48480679090716,244.7534301769256,9.583793730983869,1.3854841766818065,112.85632432751875,40.825863826485005,6693,1,Overheating,Critical,21,Check cooling system
65.57945420322702,219.8407829079852,10.657507971595994,1.8064777136448464,95.83775174694013,51.025265544580556,6130,1,Cooling Failure,Critical,10,Inspect fans & coolant
52.869244267079054,197.05071523294276,8.293303392650783,1.247749912367795,77.33516487951523,37.72355874770461,5195,0,None,Average,166,Routine maintenance
39.59231951520651,213.98013830125703,5.402787847250232,1.1710046660045423,92.52402965939797,62.520773622249145,8406,1,Sensor Fault,Critical,14,Recalibrate/replace sensor
50.83360069686415,231.3107762197339,7.893589450375419,0.9298684113376385,88.50075502390237,55.94943706261886,119,0,None,Average,209,Routine maintenance
37.42631173327773,207.9515978277302,9.178491964313146,0.9131892226419339,99.3673288783977,32.80963497931288,9149,1,Sensor Fault,Critical,2,Recalibrate/replace sensor
63.656254477488474,220.98169902994053,9.061961067613527,1.5196146720072292,108.36589432843628,67.50803944678853,8660,1,Overheating,Critical,9,Check cooling system
48.63938429306436,230.6055485492991,4.801291392666567,1.3836595339221716,95.44878457536396,46.317127549722045,1767,1,Wear & Tear,Critical,4,Replace worn components
34.70931924764213,218.92760058739574,8.319344328688745,1.2594593746674443,96.70351360441524,66.33345875010816,3005,0,None,Normal,72,Routine maintenance
38.37634183084725,221.68131836820038,6.2399102199068315,1.2168864577194216,102.32700323105287,48.240555005058624,4443,1,Overheating,Critical,12,Check cooling system
49.82800749479765,195.14165399009295,6.1743432982822535,0.8601092481360738,104.8231418994906,63.61192144224534,5521,1,Sensor Fault,Critical,6,Recalibrate/replace sensor
49.51307542939999,204.3313982177497,4.574966431097051,1.1691505324577307,101.78717585750982,60.180366966623154,8897,1,Wear & Tear,Critical,26,Replace worn components
45.679271721637086,213.40502924350596,7.270820981302987,0.7620105060694021,96.57601647005325,49.95016568403467,2188,0,None,Normal,236,Routine maintenance
53.033295430737276,255.97980677088293,4.681251408530125,0.2723930116398934,104.87151973239956,31.02559129282344,5927,1,Overheating,Critical,29,Check cooling system
15.231908829941855,223.82280215350065,2.4859649955532346,0.5529659038645551,90.1476670082125,40.4847121150147,5519,0,None,Normal,309,Routine maintenance
44.355907965065256,202.72039765522157,5.497181482197467,0.836457597456327,100.46251891269037,66.5585629604119,2301,1,Voltage Surge,Critical,2,Stabilize power supply
35.561234671692425,215.81862075254364,7.166987363033248,1.883755009849567,96.49796267838956,53.94656367106137,3172,0,None,Normal,340,Routine maintenance
38.09854701737959,244.09974285461746,6.964842377373399,-0.14036178677298028,116.97205965430695,39.118171743337605,5255,1,Voltage Surge,Critical,11,Stabilize power supply
31.52790955127577,234.63744934944228,10.997753152220865,0.3618997295364875,114.15056272342392,46.26651935138833,6820,1,Overheating,Critical,9,Check cooling system
31.1350625928437,217.24566609460217,6.876540475131942,1.199581026521775,83.06063831065387,45.584940649680775,9913,1,Voltage Surge,Critical,17,Stabilize power supply
45.54781858986665,242.8077730733655,4.867558330916732,0.9522741627306915,91.49157251712387,57.233055945767646,9922,1,Voltage Surge,Critical,29,Stabilize power supply
47.494945970126366,224.89512136106092,11.818480502436154,1.3822575231525533,96.46029905813171,55.92830776982535,6608,1,Cooling Failure,Critical,21,Inspect fans & coolant
28.521281950239924,235.47570821924066,8.621137815238658,0.9156083239019635,100.32845410011782,46.30038009512409,3373,1,Voltage Surge,Critical,22,Stabilize power supply
43.895578178693654,223.528089919465,5.1119186323515855,1.1883366276617422,107.39334105511183,47.24297043162242,9935,1,Wear & Tear,Critical,18,Replace worn components
54.561748528471995,208.16361855061615,13.185088232923214,1.225289497316553,104.76155793854107,69.5423622681651,7987,0,None,Normal,111,Routine maintenance
37.63479774255507,212.37827035857362,7.724247263310503,0.4267307078808912,97.46905561094316,32.59784129167915,7384,1,Wear & Tear,Critical,12,Replace worn components
52.82831355070653,256.13622682962296,11.122611181378218,1.287171671575302,98.31632375190111,60.45226618799088,9500,1,Cooling Failure,Critical,11,Inspect fans & coolant
42.74334340996786,193.7282047911779,4.8224215118801705,0.0240174725065756,88.98222686284393,46.17896162359899,8855,1,Voltage Surge,Critical,20,Stabilize power supply
36.275521472442314,220.4370075247709,8.90704535732139,0.8119932548368151,104.48948557028729,33.69378660739128,8901,0,None,Normal,287,Routine maintenance
30.621025089396717,228.17982883612652,9.971096062818479,1.7006408297593314,103.11663403652243,53.285219341653864,1505,1,Wear & Tear,Critical,9,Replace worn components
46.9772896128183,245.5333059718264,13.007498136467332,0.6730639677528917,71.00350380578098,47.908558946855635,2491,1,Cooling Failure,Critical,17,Inspect fans & coolant
40.68449411423387,217.3292232579787,7.314311837098917,0.9939745774074319,104.40097319804426,62.634678542122785,5697,1,Cooling Failure,Critical,15,Inspect fans & coolant
47.37376886302481,219.62595370624274,8.788934886135898,1.262229657600728,106.32708201796287,30.644614583499298,2112,0,None,Normal,148,Routine maintenance
46.43671976265028,215.27811918949905,6.848660474470341,1.0448219116446413,101.93145382512341,40.58843667294971,7914,1,Voltage Surge,Critical,14,Stabilize power supply
45.054520989284136,232.6649722629038,6.078211188534245,-0.33549174486732825,95.3832068197253,60.447787703072834,7756,1,Cooling Failure,Critical,16,Inspect fans & coolant
40.231601215859186,202.70763324079383,10.252046044284185,0.5185836455308763,110.3953946511639,46.78151167260675,7671,1,Voltage Surge,Critical,30,Stabilize power supply
48.682007875423494,218.1806715565329,8.524058616077333,1.0370906423411872,116.98149638173714,65.21323061275555,9192,1,Wear & Tear,Critical,21,Replace worn components
36.46275827928233,207.15569539787248,9.668622598964866,0.8585773036839677,93.08935734570314,34.781833259447694,2840,0,None,Average,272,Routine maintenance
27.585806077509563,207.87834469399874,6.5002055069497855,1.914669058651382,100.47255515052065,43.36059053838237,219,0,None,Normal,199,Routine maintenance
40.111059206477805,237.38656621360238,8.327636372501253,1.288686696254052,84.68393097777027,49.13892940912908,5491,0,None,Normal,88,Routine maintenance
54.00452025266809,211.82709497526037,6.7352341257177235,0.7193219778301556,105.55422750360216,33.81040538352632,4477,1,Voltage Surge,Critical,18,Stabilize power supply
30.783471707349964,204.6079702414409,11.188471344165228,0.9487955517793617,110.69049553283008,33.743369531727716,1730,1,Overheating,Critical,1,Check cooling system
29.605228784563895,228.8210495953289,6.041825858663183,1.1926650338793756,101.66424593142118,44.91346129522911,7718,1,Overheating,Critical,30,Check cooling system
54.67536074282152,205.4106454270057,8.81478150630959,0.005359612840889372,89.89278186420935,46.97593293585731,4400,1,Voltage Surge,Critical,15,Stabilize power supply
39.84649866361095,231.0781932256798,6.714627020481494,1.453915696907723,103.2621665971497,63.618352007298434,867,1,Cooling Failure,Critical,17,Inspect fans & coolant
45.956094639498325,215.30043175669897,6.141218927797711,1.3111767069359217,90.10530671311093,45.01280937191078,8591,1,Sensor Fault,Critical,10,Recalibrate/replace sensor
33.96374565695112,226.01506279967805,10.711333852525833,1.4186614637707027,98.87006241795397,37.412747648902624,6559,1,Voltage Surge,Critical,12,Stabilize power supply
47.26118765507172,220.19275468168743,1.1422664856522022,0.7488799529143209,103.534507353493,49.86556009854991,9945,1,Overheating,Critical,6,Check cooling system
42.128805352158224,235.24337189516936,5.8721718624975665,0.49239715654130123,114.90069979735537,58.70293917671664,789,1,Cooling Failure,Critical,28,Inspect fans & coolant
39.71593007004563,178.40991866544397,5.575171268586168,0.5914666834649337,91.64580318231623,39.7763299696782,9169,0,None,Average,257,Routine maintenance
53.53487636247535,198.42201019897226,6.133342454152119,1.2012682688425094,94.31051668605257,64.38903939582457,147,0,None,Normal,203,Routine maintenance
46.90222017306623,196.400806043787,12.51791717928242,1.1040014202329433,80.78082369853732,60.51612543631336,6496,0,None,Average,76,Routine maintenance
32.02741622111127,212.18814131311697,9.423621399892237,1.6534626910733385,111.61016397038803,32.405988107121,9333,1,Voltage Surge,Critical,25,Stabilize power supply
25.613538572259827,231.4518620608473,9.725615312588758,1.3296131417454906,89.3627293348438,42.05713553586705,6959,1,Cooling Failure,Critical,17,Inspect fans & coolant
57.600830062944,229.16316265206297,6.851641215892504,0.8021965591707112,105.9856440573043,50.75991473598988,8760,1,Voltage Surge,Critical,25,Stabilize power supply
54.82306775721934,236.25809496509814,13.06333254420922,1.2834630461442822,96.64557066325332,40.78883477494908,548,1,Cooling Failure,Critical,7,Inspect fans & coolant
29.13704448680845,219.97527324068952,4.978289195442324,0.7007548122950376,106.71153272459644,57.1561597005418,2683,1,Sensor Fault,Critical,23,Recalibrate/replace sensor
51.91505374764879,244.55688665160235,11.75424305928032,1.2396693994982735,99.27734302489769,42.12044222311364,979,0,None,Normal,186,Routine maintenance
61.57773568556316,217.85259145113727,4.431711162888946,0.40460610024676336,107.4768017015229,42.47377450827821,6909,0,None,Warning,293,Routine maintenance
57.6321306344626,224.24614246723144,11.814758686439578,1.1973067624155544,88.35966789804628,69.59983974989657,3442,1,Cooling Failure,Critical,7,Inspect fans & coolant
44.88088126918379,235.10667485188196,-1.1215126940500717,1.2008730442951348,113.41691649893747,38.65395162961153,2718,0,None,Average,241,Routine maintenance
52.19642884476699,218.01573983829383,8.615294106820539,1.4793289524028084,96.80393762240062,34.852947756960425,4639,1,Overheating,Critical,27,Check cooling system
57.6049530413062,221.9466836042136,2.7459242570536455,1.120406178652906,96.23777721103721,31.76394099488016,6637,1,Cooling Failure,Critical,3,Inspect fans & coolant
38.50289276686738,224.7807130217663,5.984859684449116,1.2333814775214755,90.00753097256396,58.78173351650061,5282,1,Cooling Failure,Critical,15,Inspect fans & coolant
42.57985716569221,209.9191123525277,5.1329881108759405,1.068009494875364,104.75069217125525,42.37504637498357,9883,1,Cooling Failure,Critical,10,Inspect fans & coolant
42.93343965270353,234.27845776248523,10.735889094836558,0.40142061680214847,90.79735997385455,58.90792364214117,1005,1,Sensor Fault,Critical,10,Recalibrate/replace sensor
45.96538231199579,221.1586632734903,1.0089399478811467,1.275621120107826,101.6619234879607,39.32999037770124,4476,1,Cooling Failure,Critical,6,Inspect fans & coolant
58.72824996387546,220.77452915130434,2.2439953687456207,1.2681487002533578,91.6131382611765,34.877536644954574,6690,1,Cooling Failure,Critical,22,Inspect fans & coolant
30.555420840423523,197.03772819038787,10.532317924500143,0.7593122734519879,105.54993218070928,68.93924567041608,556,0,None,Average,187,Routine maintenance
46.34336932383101,217.65129845620874,1.9897082913831579,1.8762321438858178,116.20294067020791,41.07757919322803,546,1,Sensor Fault,Critical,3,Recalibrate/replace sensor
41.565293200932715,227.63646803924144,6.993640418017585,0.5832719205574598,88.1237229276304,54.996734552069896,2459,1,Overheating,Critical,20,Check cooling system
49.824682878018024,218.97827810522017,5.5470775105046215,1.595125688780201,102.68821799464573,38.39097767220624,9992,1,Sensor Fault,Critical,12,Recalibrate/replace sensor
36.529692266630946,190.3376558709286,8.269602038387756,1.3096180080599151,102.5838312831865,69.45112130998064,2149,0,None,Normal,41,Routine maintenance
46.28233793841868,220.99915734152614,3.4627257971351346,1.11516042389532,86.05326182124307,44.578573965862326,9232,1,Cooling Failure,Critical,25,Inspect fans & coolant
50.39335980894458,229.06235959438968,3.244111453469724,1.3223324848050395,86.68004348718537,40.14478457378643,8385,1,Wear & Tear,Critical,14,Replace worn components
59.920653300410095,227.7127082574025,6.301941458413228,1.5332689772465307,90.39442298516633,37.45580393067788,693,1,Sensor Fault,Critical,30,Recalibrate/replace sensor
40.2637389692801,215.82478415849783,9.106082101332952,-0.008399352204348842,107.47921880205452,35.216032530048366,5114,1,Cooling Failure,Critical,1,Inspect fans & coolant
51.13985839159328,256.3728672337474,5.462853201557925,1.0098992300000798,112.14164774518377,36.051929922440294,3494,0,None,Average,49,Routine maintenance
30.003156576091662,208.65884506728852,2.228572095930801,1.0717011529688785,109.77537571356706,55.1500409150151,7439,1,Overheating,Critical,5,Check cooling system
35.34087773416307,212.62989814045426,3.01676453411139,1.4167004770267706,105.81918414498428,44.848886892318035,4761,1,Voltage Surge,Critical,11,Stabilize power supply
37.27699210589515,227.08270460082724,5.5048348632917525,1.3319865214479971,107.13719874985102,50.19078086767402,5164,1,Cooling Failure,Critical,20,Inspect fans & coolant
27.987230259712206,242.99424429776602,3.5651260622170704,0.9729743990776378,91.91590104239904,45.60449403824841,8448,0,None,Average,192,Routine maintenance
45.151624965959115,217.45810380695931,7.8040526321576005,0.4005052636886124,123.15225229735462,60.15452012140578,1556,1,Sensor Fault,Critical,25,Recalibrate/replace sensor
56.21067809260055,245.92766637699967,9.259643825698681,1.2471745119526603,99.54593256629299,48.578729886281735,7949,1,Wear & Tear,Critical,26,Replace worn components
30.98546511002735,215.26203771871718,2.6186030062289785,0.6732828970706656,93.67722413179345,33.04244380191336,8391,0,None,Normal,38,Routine maintenance
48.37721196457236,237.04061818470265,5.9902729002233395,1.5408263976367933,103.94976879154817,46.909931049794814,5730,1,Voltage Surge,Critical,18,Stabilize power supply
57.287363796872,231.78195737251522,9.887362236040794,0.5452354153342008,104.28173855843302,44.56905488685682,8185,1,Wear & Tear,Critical,16,Replace worn components
